username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
EstebanNavarroS;2019-03-31 22:13;1;5;"Sabed que todos los que estáis tuiteando la etiqueta #SalvadosPapa no estáis escuchando al Papa, porque no se puede “Estar en misa y repicando”.";;;#SalvadosPapa;"1112447804990017536";https://twitter.com/EstebanNavarroS/status/1112447804990017536
rebefer_;2019-03-31 22:13;1;2;"Este hombre transmite una paz especial... no soy creyente pero... #SalvadosPapa";;;#SalvadosPapa;"1112447804415315970";https://twitter.com/rebefer_/status/1112447804415315970
TeneisMe;2019-03-31 22:13;0;2;""Una sociedad no puede sonreír al futuro teniendo muertos escondidos" #SalvadosPapa";;;#SalvadosPapa;"1112447804302073856";https://twitter.com/TeneisMe/status/1112447804302073856
inakietxe;2019-03-31 22:13;0;0;"La mayoría utilizando lo que dice el Papa para pasar cuentas pendientes a otros. Umm es la viga en el ojo ajeno? #salvadospapa";;;#salvadospapa;"1112447803383603201";https://twitter.com/inakietxe/status/1112447803383603201
iixmee;2019-03-31 22:13;2;5;"El Papa Francisco, la mayor representación de la religión católica, a favor de la Memoria Histórica, para darle una muerte digna a los desaparecidos de la Guerra Civil. #SalvadosPapa";;;#SalvadosPapa;"1112447799512186881";https://twitter.com/iixmee/status/1112447799512186881
isaacsgimenez;2019-03-31 22:13;0;1;""Nunca vas a tener paz si tienes a tus muertos escondidos" #SalvadosPapa";;;#SalvadosPapa;"1112447798308417544";https://twitter.com/isaacsgimenez/status/1112447798308417544
ampafrias;2019-03-31 22:13;0;0;""En el centro del Evangelio está el pobre" #SalvadosPapa";;;#SalvadosPapa;"1112447796676907008";https://twitter.com/ampafrias/status/1112447796676907008
quenomen;2019-03-31 22:13;1;2;"A partir de hoy los del PP y VOX se convierten al judaísmo #SalvadosPapa";;;#SalvadosPapa;"1112447796567834627";https://twitter.com/quenomen/status/1112447796567834627
FelixIzq94_;2019-03-31 22:13;4;3;"El papa defendiendo la ley de memoria histórica. ¿Donde están los católicos españoles? #SalvadosPapa";;;#SalvadosPapa;"1112447794764304392";https://twitter.com/FelixIzq94_/status/1112447794764304392
jxvej;2019-03-31 22:13;0;2;""Una sociedad no puede sonreír al futuro si tiene a sus muertos escondidos" #SalvadosPapa";;;#SalvadosPapa;"1112447794504192000";https://twitter.com/jxvej/status/1112447794504192000
nomellamoo;2019-03-31 22:13;1;4;""La sociedad no puede sonreír al futuro, teniendo a sus muertos escondidos". #SalvadosPapa";;;#SalvadosPapa;"1112447793598205954";https://twitter.com/nomellamoo/status/1112447793598205954
DaniMB80;2019-03-31 22:13;0;0;""Derecho a enterrar a los muertos". Toma nota, @pablocasado_ #SalvadosPapa";;@pablocasado_;#SalvadosPapa;"1112447789248724995";https://twitter.com/DaniMB80/status/1112447789248724995
reliesdecine;2019-03-31 22:13;55;165;"En el centro del evangelio esta el pobre #SalvadosPapa pic.twitter.com/xUZvupLDiZ";;;#SalvadosPapa;"1112447788749651970";https://twitter.com/reliesdecine/status/1112447788749651970
Joselixrodrigo;2019-03-31 22:13;0;0;"#SalvadosPapa perdidos estamos con este Papa.";;;#SalvadosPapa;"1112447785989820418";https://twitter.com/Joselixrodrigo/status/1112447785989820418
NACHOVETMD;2019-03-31 22:13;1;3;"#SalvadosPapa NUNCA VAS A TENER PAZ CON UN MUERTO ESCONDIDO. Jorge Maria Bergoglio. Has oído bien @pablocasado_ ?";;@pablocasado_;#SalvadosPapa;"1112447785046065152";https://twitter.com/NACHOVETMD/status/1112447785046065152
en16nueve;2019-03-31 22:13;1;1;"“Nunca vas a tener paz con un muerto escondido” = Sin leyes de memoria histórica, nunca vamos a tener paz. #SalvadosPapa";;;#SalvadosPapa;"1112447782378446850";https://twitter.com/en16nueve/status/1112447782378446850
JJarrapellejo;2019-03-31 22:13;0;2;"#SalvadosPapa Entre "hay algunos medios que le hacés así y chorrean sangre" y la "coprofilia" de los medios... qué buen análisis de los medios como @laSextaTV que si no hay sangre en España ya la buscan en Burkina Faso";;@laSextaTV;#SalvadosPapa;"1112447781074014209";https://twitter.com/JJarrapellejo/status/1112447781074014209
vickytomba;2019-03-31 22:13;0;0;"Nunca vas a tener paz con un muerto escondido ... #SalvadosPapa";;;#SalvadosPapa;"1112447778611974145";https://twitter.com/vickytomba/status/1112447778611974145
martaflich;2019-03-31 22:13;115;415;"Vamos a jugar a un juego: mañana, los católicos de la élite antiabortista neoliberal dirán que justo este Papa... justo éste... justo éste... NO les representa. #SalvadosPapa";;;#SalvadosPapa;"1112447776519086080";https://twitter.com/martaflich/status/1112447776519086080
hportales;2019-03-31 22:13;1;0;"El Papa dice "Una sociedad no puede sonreír al futuro teniendo a sus muertos escondidos" y sus supuestos “seguidores” de Vox hablando de “buscadores de huesos”. #SalvadosPapa";;;#SalvadosPapa;"1112447776217055238";https://twitter.com/hportales/status/1112447776217055238
jecafernan3;2019-03-31 22:13;1;2;"Ese "no tengo opinión" sobre la exhumación de Franco y a continuación hablar de la "individualización de los muertos" se contradice #SalvadosPapa @salvadostv";;@salvadostv;#SalvadosPapa;"1112447774967123971";https://twitter.com/jecafernan3/status/1112447774967123971
macala12;2019-03-31 22:13;0;2;""Siempre en defendido el derecho a una sepultura digna. Nunca hay paz con los muertos escondidos" #SalvadosPapa";;;#SalvadosPapa;"1112447774417666048";https://twitter.com/macala12/status/1112447774417666048
Daniela_0h;2019-03-31 22:13;1;1;"“Una sociedad no puede sonreír al futuro con sus muertos escondidos.” #salvadospapa";;;#salvadospapa;"1112447774082170880";https://twitter.com/Daniela_0h/status/1112447774082170880
andrroco;2019-03-31 22:13;0;2;"“Católicos de misa que ensucian a los demás” a esa Iglesia que no hace ruido, la verdadera Iglesia #SalvadosPapa";;;#SalvadosPapa;"1112447773759160320";https://twitter.com/andrroco/status/1112447773759160320
BeaGinmusica;2019-03-31 22:13;0;1;"Que exitazo de @jordievole qué grande el Papa Francisco #SalvadosPapa";;@jordievole;#SalvadosPapa;"1112447772698071040";https://twitter.com/BeaGinmusica/status/1112447772698071040
anaguerrerajam;2019-03-31 22:13;6;5;"Évole: qué le parece que Franco esté en una iglesia católica Papa: no tengo opinión Cómo? Podría haber dicho "un asesino no puede estar enterrado en una iglesia" #SalvadosPapa";;;#SalvadosPapa;"1112447772593217537";https://twitter.com/anaguerrerajam/status/1112447772593217537
jesus_fpc;2019-03-31 22:13;5;17;"Los muertos son para ser enterrados, no para ser escondidos #SalvadosPapa pic.twitter.com/FtIcMOTS5l";;;#SalvadosPapa;"1112447772303740928";https://twitter.com/jesus_fpc/status/1112447772303740928
nyapell;2019-03-31 22:13;1;0;"#SalvadosPapa Hola @Santi_ABASCAL : si eres cristiano deberías luchar por tu fe y que no desaparezca llenando el país de musulmanes. O simplemente usar la cabeza: no cabe todo el que quiera venir ni multiplicamos panes, peces y paguitas con milagros. https:// twitter.com/izualdomingo/s tatus/1112268161909485568 …";;@Santi_ABASCAL;#SalvadosPapa;"1112447772039491585";https://twitter.com/nyapell/status/1112447772039491585
Jcbformo;2019-03-31 22:13;1;3;"- Lo de Franco, señor papa, lo de Franco... - No tengo opinión sobre eso #SalvadosPapa";;;#SalvadosPapa;"1112447771758477317";https://twitter.com/Jcbformo/status/1112447771758477317
rsjavi;2019-03-31 22:13;1;4;". @Pontifex_es : “Una sociedad no puede sonreír al futuro teniendo a sus muertos escondidos” #MemoriaHistórica #SalvadosPapa";;@Pontifex_es;#MemoriaHist #SalvadosPapa;"1112447771662082050";https://twitter.com/rsjavi/status/1112447771662082050
delatorreSM;2019-03-31 22:13;1;2;"Me da absoluta pereza leer todos los tuits sobre #SalvadosPapa . Los de un lado y los de otro. Al final, os ponéis a la misma altura y acabáis haciendo lo que el Papa denuncia. Politizáis sus palabras y os fabricáis el Evangelio a vuestra medida.";;;#SalvadosPapa;"1112447767803293697";https://twitter.com/delatorreSM/status/1112447767803293697
_mariia92;2019-03-31 22:13;0;0;""Nunca vas a tener paz con un muerto escondido". Ojalá todo aquel que tenga a un familiar en una cuneta pueda algún día enterrarlo. #SalvadosPapa";;;#SalvadosPapa;"1112447766826020864";https://twitter.com/_mariia92/status/1112447766826020864
jorgepicopuch;2019-03-31 22:13;0;2;"#SalvadosPapa sobre los desaparecidos guerra civil española "Una sociedad no puede sonreír a su futuro con sus muertos escondidos" @jordievole";;@jordievole;#SalvadosPapa;"1112447765664149514";https://twitter.com/jorgepicopuch/status/1112447765664149514
Elena67;2019-03-31 22:13;0;1;"Cunetas, desaparecidos... ahí vamos. "Una sociedad no puede sonrreíra su futuro si tiene a sus muertos escondidos" Booom #SalvadosPapa";;;#SalvadosPapa;"1112447764875694080";https://twitter.com/Elena67/status/1112447764875694080
squintas;2019-03-31 22:13;0;0;"¿El Papá habló de los "rolingas"? Debe ver a Capusotto... #SalvadosPapa";;;#SalvadosPapa;"1112447763575459847";https://twitter.com/squintas/status/1112447763575459847
KyrhaSanchez;2019-03-31 22:13;3;4;""Una sociedad no puede sonreír al futuro teniendo escondidos a sus muertos. Los muertos están para ser enterrados. Nunca vas a tener paz con un muerto escondido." Papa Francesco #SalvadosPapa";;;#SalvadosPapa;"1112447763512471552";https://twitter.com/KyrhaSanchez/status/1112447763512471552
SeleneSerranod1;2019-03-31 22:13;1;6;""No se puede sonreír al futuro teniendo muertos escondidos" -en relación con las fosas comunes de la GC. #SalvadosPapa";;;#SalvadosPapa;"1112447761583095810";https://twitter.com/SeleneSerranod1/status/1112447761583095810
FernandoOlmeda;2019-03-31 22:13;4;3;"Dice el Papa: "He defendido siempre el derecho a la verdad, a una sepultura digna, a encontrar los cadáveres, es un derecho no solo de la familia sino de la sociedad". #SalvadosPapa";;;#SalvadosPapa;"1112447761113382912";https://twitter.com/FernandoOlmeda/status/1112447761113382912
nandoconCuba;2019-03-31 22:13;0;2;"“El mundo se olvidó de llorar” Tal cual, y de pensar; y de reflexionar... #SalvadosPapa";;;#SalvadosPapa;"1112447761092411393";https://twitter.com/nandoconCuba/status/1112447761092411393
yosoyaquellas;2019-03-31 22:13;0;0;"Sobre la exhumación de Franco: - "No tengo opinión". La has cagao bacalao, coprofílicamente hablando... #SalvadosPapa";;;#SalvadosPapa;"1112447760488382465";https://twitter.com/yosoyaquellas/status/1112447760488382465
aidyluetam;2019-03-31 22:13;1;0;"#SalvadosPapa "Hay un capitalismo sano"";;;#SalvadosPapa;"1112447759959900162";https://twitter.com/aidyluetam/status/1112447759959900162
fraann20;2019-03-31 22:13;0;0;"Lo importante, ¿Ha dicho algo del Chicotaz? Ese contraguía merece el infierno. #SalvadosPapa";;;#SalvadosPapa;"1112447757443391489";https://twitter.com/fraann20/status/1112447757443391489
LorenikaGR86;2019-03-31 22:13;0;0;"“Siempre he defendido el derecho a la verdad,el derecho a una muerte digna, una sociedad no puede sonreír al futuro teniendo a sus muertos escondidos, nunca tendrás paz con un muerto escondido” mañana a misa Casado, Rivera y como no, el innombrable del partido V. #SalvadosPapa";;;#SalvadosPapa;"1112447757204230145";https://twitter.com/LorenikaGR86/status/1112447757204230145
JessieKeehl;2019-03-31 22:13;0;2;""Nunca vas a tener paz con un muerto escondido" Palabras del Papa refiriéndose a los republicanos. Ni paz ni perdón a los fascistas #SalvadosPapa";;;#SalvadosPapa;"1112447757162369027";https://twitter.com/JessieKeehl/status/1112447757162369027
DaniGonVi;2019-03-31 22:13;0;1;"EXCLUSIVA #SalvadosPapa El papá admite no ser católico, afirma que es chamán vudú de una tribu de Haití.";;;#SalvadosPapa;"1112447755073523712";https://twitter.com/DaniGonVi/status/1112447755073523712
vmirandarufo;2019-03-31 22:13;2;2;"“Nunca vas a tener paz con un muerto escondido”. El Papa Francisco sobre las fosas de Franco #SalvadosPapa @ARMH_Memoria";;@ARMH_Memoria;#SalvadosPapa;"1112447754595459073";https://twitter.com/vmirandarufo/status/1112447754595459073
BlossomBrewster;2019-03-31 22:13;0;0;"opino similar. No estoy a favor de la Iglesia en gral ni d lo q representa, ha hecho y/o hace. Tampoco de la mayoria de sus representantes q solo buscan riqueza (y me inculcaron el catolicismo) Pero este hombre es distinto. Da gusto oirle. #SalvadosPapa https:// twitter.com/noemitorollo/s tatus/1112446635538333696 …";;;#SalvadosPapa;"1112447754494713856";https://twitter.com/BlossomBrewster/status/1112447754494713856
Runit001;2019-03-31 22:13;0;3;"Sr. @pablocasado_ , palabra del Papa: "Nunca vas a tener paz teniendo un muerto escondido" Aprende. #SalvadosPapa";;@pablocasado_;#SalvadosPapa;"1112447753488093187";https://twitter.com/Runit001/status/1112447753488093187
luxpropia;2019-03-31 22:13;0;1;""Nunca vas a tener paz con los muertos escondidos". ZASCA #SalvadosPapa";;;#SalvadosPapa;"1112447752351424513";https://twitter.com/luxpropia/status/1112447752351424513
EncarnacinCampo;2019-03-31 22:13;0;0;"Nunca vas a tener paz con un muerto escondido!! #SalvadosPapa";;;#SalvadosPapa;"1112447750635954176";https://twitter.com/EncarnacinCampo/status/1112447750635954176
alibyees9;2019-03-31 22:13;0;1;""Una sociedad no puede sonreír a un futuro teniendo a sus muertos escondidos". #SalvadosPapa";;;#SalvadosPapa;"1112447747939069957";https://twitter.com/alibyees9/status/1112447747939069957
SanCarMor;2019-03-31 22:13;1;1;"#SalvadosPapa "siempre he defendido el derecho a una sepultura digna, los muertos son para ser enterrados" grandes palabras, totalmente de acuerdo";;;#SalvadosPapa;"1112447747620245505";https://twitter.com/SanCarMor/status/1112447747620245505
JuanFraHernande;2019-03-31 22:13;0;0;"BINGO!!! Han cantado Franco!! #SalvadosPapa";;;#SalvadosPapa;"1112447747171512321";https://twitter.com/JuanFraHernande/status/1112447747171512321
ElenaLpezRey;2019-03-31 22:13;1;0;""una sociedad no puede mirar al futuro con sus muertos escondidos" #SalvadosPapa";;;#SalvadosPapa;"1112447745867038720";https://twitter.com/ElenaLpezRey/status/1112447745867038720
YCordobes;2019-03-31 22:13;0;0;"Quizás la entrevista no esté siendo demasiado neutral. Alguien con un montón de prejuicios preconcebidos entrevistando a un Papa #SalvadosPapa";;;#SalvadosPapa;"1112447745846067203";https://twitter.com/YCordobes/status/1112447745846067203
jmatencia;2019-03-31 22:13;18;28;"“Siempre he defendido el derecho a la verdad. A una sepultura digna y a encontrar los cadáveres. Una sociedad no puede sonreír al futuro con los muertos escondidos” #SalvadosPapa";;;#SalvadosPapa;"1112447745296617472";https://twitter.com/jmatencia/status/1112447745296617472
AnaMeyers;2019-03-31 22:13;1;4;"Católicos de misa es mi expresión favorita de hoy #SalvadosPapa";;;#SalvadosPapa;"1112447742587125761";https://twitter.com/AnaMeyers/status/1112447742587125761
importansiero;2019-03-31 22:13;1;2;"Nunca vas a tener paz con un muerto escondido. A ver si los católicos de VOX y PP se aplican el cuento #SalvadosPapa";;;#SalvadosPapa;"1112447741626646530";https://twitter.com/importansiero/status/1112447741626646530
RobertoPalmerax;2019-03-31 22:13;0;0;"Los abusos de la Iglesia se refiere a la pederastia? #SalvadosPapa";;;#SalvadosPapa;"1112447740045336576";https://twitter.com/RobertoPalmerax/status/1112447740045336576
DaniRemigio;2019-03-31 22:13;132;318;"Ya quisiera Donald Trump tener los muros que tiene el Vaticano. #SalvadosPapa pic.twitter.com/mWaDQGsT1I";;;#SalvadosPapa;"1112447737725964289";https://twitter.com/DaniRemigio/status/1112447737725964289
albasrosas;2019-03-31 22:13;1;1;"@Pontifex_es : nunca vas a tener paz con un muerto escondido #SalvadosPapa";;@Pontifex_es;#SalvadosPapa;"1112447737440673792";https://twitter.com/albasrosas/status/1112447737440673792
j_giner;2019-03-31 22:13;3;20;"“Nunca vas a tener paz con los muertos escondidos”. Otro zasca interplanetario a la derecha y ultraderecha católica opuestas a la memoria histórica. #SalvadosPapa";;;#SalvadosPapa;"1112447735469363202";https://twitter.com/j_giner/status/1112447735469363202
blancasoro_;2019-03-31 22:13;4;2;""En el centro del Evangelio está el pobre. Basta con leerlo." #SalvadosPapa";;;#SalvadosPapa;"1112447734634688513";https://twitter.com/blancasoro_/status/1112447734634688513
alprohid;2019-03-31 22:13;6;14;""Una sociedad no puede sonreír al futuro teniendo sus muertos escondidos". ¿Qué opinión les merecerá a los votantes católicos de PP, Vox y Ciudadanos que se oponen a la ley de memoria histórica? #SalvadosPapa";;;#SalvadosPapa;"1112447734362066945";https://twitter.com/alprohid/status/1112447734362066945
mamengamogil;2019-03-31 22:13;2;5;"Nunca vas a tener paz con lis muertos escondidos...dixit papa que lecvion esta dando #SalvadosPapa";;;#SalvadosPapa;"1112447729425412103";https://twitter.com/mamengamogil/status/1112447729425412103
diegolazarot;2019-03-31 22:13;2;2;""Nunca vas a tener paz con un muerto escondido, nunca" #SalvadosPapa";;;#SalvadosPapa;"1112447728649412609";https://twitter.com/diegolazarot/status/1112447728649412609
mjbaston;2019-03-31 22:13;0;1;""...siempre he defendido el derecho a la verdad...el derecho a una sepultura digna..." "Nunca vas a tener paz con un muerto escondido" #SalvadosPapa @salvadostv";;@salvadostv;#SalvadosPapa;"1112447726770376716";https://twitter.com/mjbaston/status/1112447726770376716
josang76;2019-03-31 22:13;0;0;"@jordievole crack!! Enciendo la tele y te veo entrevistando al Papa Francisco @Pontifex_es ... Contigo no existe techo para el periodismo... Enhorabuena!! #SalvadosPapa";;@jordievole @Pontifex_es;#SalvadosPapa;"1112447726350946304";https://twitter.com/josang76/status/1112447726350946304
scarRomano;2019-03-31 22:13;0;4;"#SalvadosPapa En el centro del evangelio está el pobre";;;#SalvadosPapa;"1112447726036373505";https://twitter.com/scarRomano/status/1112447726036373505
Pepe_Castejon;2019-03-31 22:13;1;2;"El Papa de Roma, sobre España: "Una sociedad no puede sonreír al futuro teniendo a sus muertos escondidos." Las pocas neuronas "patriotas" que quedaban por ahí, desbordando... #SalvadosPapa pic.twitter.com/JhSZVhOTyC";;;#SalvadosPapa;"1112447725688287232";https://twitter.com/Pepe_Castejon/status/1112447725688287232
AFerreroEscriva;2019-03-31 22:13;0;1;"@jordievole invitando al Papa a Cornella de Llobregat. FAN #SalvadosPapa pic.twitter.com/0CQJqZNhQb";;@jordievole;#SalvadosPapa;"1112447725570805767";https://twitter.com/AFerreroEscriva/status/1112447725570805767
Piruletadementa;2019-03-31 22:13;0;0;"Dice el Papa que no tiene opinión sobre sacar a Franco del Valle de los caídos. ¿No tiene opinión? ¿En serio? Cobardía. #SalvadosPapa";;;#SalvadosPapa;"1112447724283138049";https://twitter.com/Piruletadementa/status/1112447724283138049
JuanmaG71;2019-03-31 22:13;0;0;"#SalvadosPapa donde @jordievole ... ¿ ha dicho algo bueno de su país? Di algo.... No seremos tan malos ¿digo yo ?";;@jordievole;#SalvadosPapa;"1112447722718670850";https://twitter.com/JuanmaG71/status/1112447722718670850
HumphreyMonguer;2019-03-31 22:12;0;1;"Pues este Papa parece buen tio, de esos Papas que les dices de tomar unas cervezas y te dicen que si! #SalvadosPapa";;;#SalvadosPapa;"1112447720566992896";https://twitter.com/HumphreyMonguer/status/1112447720566992896
quiqueregi;2019-03-31 22:12;0;0;"#SalvadosPapa @jordievole hipocrita bocazas preguntale que opina del "enseñame la pastaa!!"";;@jordievole;#SalvadosPapa;"1112447718818021376";https://twitter.com/quiqueregi/status/1112447718818021376
zonaokupa;2019-03-31 22:12;0;1;"Nunca vas a tener paz con un muerto escondido, nunca ( o en una cuneta) #SalvadosPapa";;;#SalvadosPapa;"1112447717219991552";https://twitter.com/zonaokupa/status/1112447717219991552
2imori;2019-03-31 22:12;16;46;"Recuperar a sus muertos es "un derecho de la sociedad". "Nunca vas a tener paz con un muerto escondido". #SalvadosPapa";;;#SalvadosPapa;"1112447717115133954";https://twitter.com/2imori/status/1112447717115133954
pilarviv;2019-03-31 22:12;0;0;"Nunca vas a tener paz, con un muerto escondido #SalvadosPapa";;;#SalvadosPapa;"1112447716884402176";https://twitter.com/pilarviv/status/1112447716884402176
MMragaKblls;2019-03-31 22:12;0;0;""Una sociedad no puede sonreír al futuro, teniendo a sus muertos escondidos" #SalvadosPapa";;;#SalvadosPapa;"1112447715558998016";https://twitter.com/MMragaKblls/status/1112447715558998016
rosa_pascual;2019-03-31 22:12;0;0;"#SalvadosPapa bueno, es muy fácil dar una entrevista y responder solo a lo que te permite quedar bien. Mal el papa cuando calla sobre Franco. Muy en línea, por otra parte, con su costumbre";;;#SalvadosPapa;"1112447715403796480";https://twitter.com/rosa_pascual/status/1112447715403796480
EstTartessica;2019-03-31 22:12;1;8;"El Papa está defendiendo la Memoria Histórica de la que Vox, PP y C's están en contra. Si votas a alguno de estos tres partidos votas contra la Iglesia Católica. #SalvadosPapa";;;#SalvadosPapa;"1112447715076657152";https://twitter.com/EstTartessica/status/1112447715076657152
g_pachi;2019-03-31 22:12;0;2;"Enfadarte y desenfadarte ,como decía mi padre #SalvadosPapa";;;#SalvadosPapa;"1112447714527203328";https://twitter.com/g_pachi/status/1112447714527203328
JesusVilchez_;2019-03-31 22:12;0;1;"El Papa Francisco no se moja con la exhumación de Franco: “No tengo opinión”. #SalvadosPapa #PapaFrancisco";;;#SalvadosPapa #PapaFrancisco;"1112447714304905218";https://twitter.com/JesusVilchez_/status/1112447714304905218
tesa_zihao;2019-03-31 22:12;0;1;""Nunca vas a tener Paz con un muerto escondido" #SalvadosPapa";;;#SalvadosPapa;"1112447713679994880";https://twitter.com/tesa_zihao/status/1112447713679994880
CELESTE805;2019-03-31 22:12;0;0;"Derecho a dar sepultura a nuestros muertos, indiferentemente del bando. A ver si se entera ya #SalvadosPapa";;;#SalvadosPapa;"1112447711041724416";https://twitter.com/CELESTE805/status/1112447711041724416
Hominidobipedo;2019-03-31 22:12;0;3;"#SalvadosPapa Cuarto ZASCA del Papa Francisco: “Los gobiernos que venden armas, como el de España y tantos otros, no pueden hablar de paz.” MASCLETÁ...!!! pic.twitter.com/2npBSnfSUO";;;#SalvadosPapa;"1112447708806156289";https://twitter.com/Hominidobipedo/status/1112447708806156289
MrGalera;2019-03-31 22:12;0;1;"Me encanta el Papa predicando con justo lo contrario que predican los católicos en España. #SalvadosPapa";;;#SalvadosPapa;"1112447708487405568";https://twitter.com/MrGalera/status/1112447708487405568
pitasopena;2019-03-31 22:12;0;0;"“Nunca vas a tener paz con un muerto escondido” #SalvadosPapa";;;#SalvadosPapa;"1112447703890432000";https://twitter.com/pitasopena/status/1112447703890432000
MaribelMontoroO;2019-03-31 22:12;0;1;""Nunca vas a tener paz con un muerto escondido" #SalvadosPapa";;;#SalvadosPapa;"1112447701633900545";https://twitter.com/MaribelMontoroO/status/1112447701633900545
marantepz;2019-03-31 22:12;1;2;""Una sociedad no puede sonreír al futuro teniendo a sus muertos escondidos" #MemoriaHistórica #SalvadosPapa";;;#MemoriaHist #SalvadosPapa;"1112447700971204608";https://twitter.com/marantepz/status/1112447700971204608
justiciayhumor;2019-03-31 22:12;1;2;"El Papa: " Nunca vas a tener paz con muertos escondidos". Nada más que añadir #SalvadosPapa";;;#SalvadosPapa;"1112447699834556420";https://twitter.com/justiciayhumor/status/1112447699834556420
ImmaParellada;2019-03-31 22:12;0;3;"Em sorprèn la seva mirada viva, el seu somriure fàcil i afable i la seva fuidesa. Hi ha temes on no entra, però ho diu clar: no tinc opinió sobre això. #SalvadosPapa";;;#SalvadosPapa;"1112447699641683968";https://twitter.com/ImmaParellada/status/1112447699641683968
Staraddict7;2019-03-31 22:12;0;1;"Nunca vas a tener paz con in muerto escondido. Papa Francisco I. #SalvadosPapa";;;#SalvadosPapa;"1112447699545214979";https://twitter.com/Staraddict7/status/1112447699545214979
QVEF3;2019-03-31 22:12;0;1;"Papa cagón #SalvadosPapa";;;#SalvadosPapa;"1112447699448709120";https://twitter.com/QVEF3/status/1112447699448709120
OlayaYC;2019-03-31 22:12;0;0;"“Nunca vas a tener paz con un muerto escondido.” #SalvadosPapa";;;#SalvadosPapa;"1112447697586409473";https://twitter.com/OlayaYC/status/1112447697586409473
estherpalomera;2019-03-31 22:12;144;409;"Una sociedad no puede mirar al futuro teniendo a sus muertos escondidos #SalvadosPapa sobre fosas del fraquismo";;;#SalvadosPapa;"1112447697041178625";https://twitter.com/estherpalomera/status/1112447697041178625
Vir_Rodel;2019-03-31 22:12;1;2;""Una sociedad no puede sonreír al futuro teniendo a sus muertos escondidos" #SalvadosPapa";;;#SalvadosPapa;"1112447695283736576";https://twitter.com/Vir_Rodel/status/1112447695283736576
rgonboz;2019-03-31 22:12;0;1;"En el centro del Evangelio está el pobre. Solo hay que leerlo #SalvadosPapa";;;#SalvadosPapa;"1112447691269832704";https://twitter.com/rgonboz/status/1112447691269832704
MCR131313;2019-03-31 22:12;0;0;"No tiene opinión, no está conectado, no sabe, no conoce. ... Sigue vivo? #SalvadosPapa";;;#SalvadosPapa;"1112447689105510401";https://twitter.com/MCR131313/status/1112447689105510401
ErPali_;2019-03-31 22:12;1;13;"Esta entrevista es como un valium 10 con un gintonic. #SalvadosPapa";;;#SalvadosPapa;"1112447689038409730";https://twitter.com/ErPali_/status/1112447689038409730
visualPetronio;2019-03-31 22:12;0;0;"#SalvadosPapa Para combatir el mal, hay que conocerlo. Sólo acabaremos con la corrupción si sabemos que existe y cómo funciona. Ponernos una venda en los ojos, no es la solución. ¿Cuánto tiempo viviría un gladiador con una venda en los ojos?";;;#SalvadosPapa;"1112447686429548544";https://twitter.com/visualPetronio/status/1112447686429548544
irene_dorta;2019-03-31 22:12;2;5;""Nunca vas a tener paz con un muerto escondido". Vaya hombre más valiente. #SalvadosPapa";;;#SalvadosPapa;"1112447685926289409";https://twitter.com/irene_dorta/status/1112447685926289409
fernandaarnal;2019-03-31 22:12;0;0;"Una sociedad no puede sonreír al futuro teniendo muertos escondidos.. #SalvadosPapa";;;#SalvadosPapa;"1112447684936380418";https://twitter.com/fernandaarnal/status/1112447684936380418
jmmupra;2019-03-31 22:12;1;3;"«Nunca vas a tener Paz, con muertos escondidos» #SalvadosPapa";;;#SalvadosPapa;"1112447682189189123";https://twitter.com/jmmupra/status/1112447682189189123
pabloscandon;2019-03-31 22:12;4;8;"una sociedad no puede sonreír al futuro teniendo muertos escondidos @jordievole #SalvadosPapa @demiguelch";;@jordievole @demiguelch;#SalvadosPapa;"1112447681845256192";https://twitter.com/pabloscandon/status/1112447681845256192
hispalis55;2019-03-31 22:12;1;3;"Zasca del Papa a los @popularesy a @CiudadanosCs Los muertos no deben estar escondidos #SalvadosPapa";;@popularesy @CiudadanosCs;#SalvadosPapa;"1112447680700129280";https://twitter.com/hispalis55/status/1112447680700129280
RocioDelgadoP_;2019-03-31 22:12;1;6;""Una sociedad no puede sonreir al futuro teniendo a sus muertos escondidos. Nunca vas a tener paz con un muerto escondido, nunca" #SalvadosPapa #reflexiones #Francisco";;;#SalvadosPapa #reflexiones #Francisco;"1112447676665221121";https://twitter.com/RocioDelgadoP_/status/1112447676665221121
gsemprunmdg;2019-03-31 22:12;4;6;"INFOLIBRE 01A : Y Maraña de San Cristóbal #FelizLunes #SalvadosPapa infalible truño #Portada #Portadas #EnPortada pic.twitter.com/zBuhd2tlsM";;;#FelizLunes #SalvadosPapa #Portada #Portadas #EnPortada;"1112447675557924864";https://twitter.com/gsemprunmdg/status/1112447675557924864
richardcorfal;2019-03-31 22:12;1;7;"Cierto tipo de españoles muy españoles tienen que estar convulsionando escuchando al papa #SalvadosPapa";;;#SalvadosPapa;"1112447673548849164";https://twitter.com/richardcorfal/status/1112447673548849164
marienotmaggie;2019-03-31 22:12;1;3;"#SalvadosPapa «nunca vas a tener paz con un muerto escondido» Lo acaba de decir todo. #zasca";;;#SalvadosPapa #zasca;"1112447673129422853";https://twitter.com/marienotmaggie/status/1112447673129422853
Lore_Baeza;2019-03-31 22:12;89;236;""Una sociedad no puede sonreír al futuro con sus muertos escondidos" #SalvadosPapa";;;#SalvadosPapa;"1112447671023927302";https://twitter.com/Lore_Baeza/status/1112447671023927302
